Date,Open,High,Low,Close,Change,Volume
2014-12-31,23233.41,23416.53,23233.41,23397.91,173.48,202909616
2015-01-01,23412.0,23598.38,23402.65,23583.5,185.59,230135456
2015-01-02,23612.2,23815.16,23593.03,23753.74,170.24,322978176
2015-01-05,23763.18,23865.43,23710.07,23810.67,56.93,329578496
2015-01-06,23772.28,23930.13,23697.72,23763.82,-46.85,255431760
2015-01-07,23773.37,23950.97,23743.95,23874.63,110.81,264420512
2015-01-08,23907.87,24097.91,23907.87,24079.28,204.65,273098336
2015-01-09,24109.37,24376.57,24109.37,24298.23,218.95,355081472
2015-01-12,24317.79,24387.01,24285.64,24333.64,35.41,250550800
2015-01-13,24338.05,24338.05,24144.59,24251.6,-82.04,279005408
2015-01-14,24273.39,24381.2,24273.39,24366.38,114.78,383560768
2015-01-15,24448.12,24587.61,24448.12,24505.34,138.96,399606912
2015-01-16,24509.45,24600.5,24408.47,24446.87,-58.47,344750496
2015-01-19,24450.09,24675.68,24450.09,24572.0,125.13,305557824
2015-01-20,24588.49,24676.69,24488.86,24623.48,51.48,315662272
2015-01-21,24631.64,24766.56,24631.64,24715.14,91.66,355433152
2015-01-22,24727.31,24792.1,24579.39,24597.15,-117.99,307779360
2015-01-23,24598.17,24645.4,24507.04,24544.87,-52.28,227289088
2015-01-26,24559.91,24902.21,24559.91,24788.56,243.69,362089440
2015-01-27,24835.3,24930.33,24763.58,24860.96,72.4,340272256
2015-01-28,24869.71,24917.03,24694.51,24725.31,-135.65,234729808
2015-01-29,24729.53,24789.84,24657.22,24688.92,-36.39,206588128
2015-01-30,24706.15,24777.64,24639.34,24730.26,41.34,348782816
2015-02-02,24747.4,24951.1,24747.4,24881.0,151.0,327604128
2015-02-03,24898.48,25057.28,24898.48,25031.0,150.0,344279040
2015-02-04,25125.92,25189.13,24868.29,24924.0,-107.0,382561984
2015-02-06,24956.38,25001.79,24872.6,24887.0,-37.0,257433776
2015-02-09,24909.87,24988.51,24827.51,24842.0,-45.0,262745728
2015-02-10,24864.0,24960.48,24626.28,24802.0,-40.0,265017936
2015-02-11,24803.28,24887.43,24662.93,24699.0,-104.0,258402704
2015-02-12,24694.53,24724.74,24206.05,24389.0,-309.0,324102752
2015-02-13,24426.09,24610.51,24426.09,24506.18,116.9,249689696
2015-02-16,24506.26,24580.88,24361.58,24430.71,-75.47,177063984
2015-02-17,24458.94,24557.47,24305.07,24347.86,-82.85,217132176
2015-02-18,24359.59,24415.12,24197.36,24274.2,-73.66,164269504
2015-02-19,24286.42,24390.04,24231.17,24353.57,79.37,240194736
2015-02-20,24397.87,24461.62,24335.95,24397.58,44.01,261271136
2015-02-23,24412.3,24432.0,24246.37,24267.68,-129.9,172017072
2015-02-24,24269.04,24312.4,24157.06,24169.3,-98.38,166949392
2015-02-25,24171.27,24237.26,24116.74,24129.72,-39.58,140925520
2015-02-26,24128.89,24231.14,24089.18,24155.52,25.8,169615488
2015-02-27,24187.35,24227.15,24100.92,24131.61,-23.91,208136576
2015-03-02,24157.73,24179.9,23789.73,23827.96,-303.65,159641568
2015-03-03,23828.27,23891.63,23521.79,23753.98,-73.98,212136448
2015-03-04,23800.32,23930.45,23707.97,23755.24,1.26,180279104
2015-03-05,23763.74,23847.92,23762.53,23825.13,69.89,176520288
2015-03-06,23835.89,23893.82,23695.22,23714.49,-110.64,134739456
2015-03-09,23720.14,23746.65,23443.72,23475.71,-238.78,99934544
2015-03-10,23487.81,23487.81,23231.27,23242.92,-232.79,132469728
2015-03-11,23176.39,23241.88,23026.34,23190.99,-51.93,172417472
2015-03-12,23192.86,23297.39,23136.03,23202.03,11.04,145562544
2015-03-13,23221.34,23441.3,23221.34,23418.05,216.02,157424336
2015-03-16,23430.91,23447.91,23063.76,23089.12,-328.93,120067400
2015-03-17,23093.58,23136.66,22879.83,22988.52,-100.6,128650496
2015-03-18,22992.17,23017.69,22370.58,22466.24,-522.28,208094736
2015-03-19,22464.05,22558.75,22375.56,22450.19,-16.05,107539120
2015-03-20,22462.13,22771.48,22462.13,22658.4,208.21,141897280
2015-03-24,22736.01,22805.25,22334.12,22385.41,-272.99,128303880
2015-03-25,22391.86,22428.47,22217.0,22236.17,-149.24,99206224
2015-03-26,22299.08,22425.38,21714.77,21978.45,-257.72,258324496
2015-03-27,22019.1,22064.4,21461.33,21550.09,-428.36,213027536
2015-03-30,21515.75,21515.75,20717.38,20894.12,-655.97,275372736
2015-03-31,20887.78,21721.86,20880.59,21703.08,808.96,260781824
2015-04-01,21730.19,22084.65,21574.29,21859.27,156.19,245893248
2015-04-02,21896.41,22193.54,21896.41,22167.24,307.97,201986816
2015-04-03,22175.09,22288.04,22129.41,22270.03,102.79,285062592
2015-04-06,22284.04,22515.69,22220.44,22498.51,228.48,241444848
2015-04-07,22502.27,22565.46,22358.53,22400.15,-98.36,249669584
2015-04-08,22450.82,22678.25,22450.82,22561.87,161.72,256246912
2015-04-09,22551.02,22730.43,22459.89,22715.15,153.28,200845776
2015-04-10,22723.23,22992.56,22723.23,22893.21,178.06,253655648
2015-04-13,22895.59,22928.8,22775.56,22806.72,-86.49,263553616
2015-04-14,22807.49,22843.3,22685.5,22727.21,-79.51,217748384
2015-04-15,22821.27,22912.37,22744.55,22814.75,87.54,225825830
2015-04-16,22821.98,23075.42,22821.98,23058.4,243.65,372725088
2015-04-17,23067.37,23384.14,23019.79,23333.77,275.37,400170368
2015-04-20,23350.2,23567.55,23334.47,23371.26,37.49,382524416
2015-04-21,23370.95,23397.23,23086.52,23214.91,-156.35,251540352
2015-04-22,23228.68,23527.41,23227.89,23453.21,238.3,353744544
2015-04-23,23472.49,23591.94,23379.45,23424.84,-28.37,348016864
2015-04-24,23428.08,23632.95,23428.08,23605.57,180.73,307449760
2015-04-27,23626.67,23714.93,23590.1,23607.58,2.01,263461040
2015-04-28,23610.27,23695.0,23467.32,23486.74,-120.84,330299840
2015-04-29,23486.74,23552.6,23414.94,23458.37,-28.37,228044576
2015-04-30,23474.86,23601.53,23472.43,23588.9,130.53,190262544
2015-05-04,23639.54,23803.74,23469.93,23540.68,-48.22,206084032
